OrderID,OrderDate,CustomerID,Region,StoreID,ProductCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Profit
299,2023-05-23,C1341,South,S60,Electronics,Laptop,5,397.13,0.15,1687.8,477.05
300,2023-02-11,C1677,West,S82,Furniture,Sofa,3,677.56,0.05,1931.05,515.62
301,2023-05-14,C1066,East,S80,Furniture,Sofa,7,311.63,0.0,2181.41,284.96
302,2024-11-05,C1577,East,S91,Clothing,Shoes,2,231.38,0.15,393.35,76.02
303,2023-09-23,C1536,South,S66,Grocery,Rice,9,484.56,0.0,4361.04,1224.1
304,2023-04-20,C1335,North,S54,Clothing,Dress,4,507.54,0.0,2030.16,520.33
305,2024-10-14,C1116,East,S98,Grocery,Snacks,8,483.45,0.15,3287.46,275.46
306,2024-08-02,C1172,East,S60,Furniture,Chair,4,445.12,0.15,1513.41,397.82
307,2024-11-02,C1860,South,S43,Furniture,Sofa,2,653.7,0.1,1176.66,172.52
308,2024-05-31,C1466,West,S34,Clothing,Shoes,9,67.58,0.1,547.4,130.59
309,2023-02-25,C1462,North,S73,Clothing,Dress,7,246.79,0.1,1554.78,106.75
310,2023-06-05,C1189,North,S7,Grocery,Eggs,1,514.33,0.0,514.33,55.63
311,2024-01-15,C1819,West,S93,Grocery,Wheat,4,659.17,0.05,2504.85,207.09
312,2024-09-19,C1702,West,S62,Clothing,Jeans,3,374.08,0.15,953.9,162.55
313,2024-03-30,C1740,North,S86,Clothing,Dress,5,20.92,0.05,99.37,8.29
314,2024-02-09,C1245,North,S79,Electronics,Camera,5,762.69,0.05,3622.78,352.94
315,2023-03-06,C1012,East,S85,Grocery,Eggs,2,633.01,0.2,1012.82,253.59
316,2023-06-22,C1671,North,S36,Electronics,Tablet,1,118.64,0.15,100.84,21.33
317,2023-11-04,C1767,West,S55,Electronics,Camera,5,493.36,0.15,2096.78,558.09
318,2024-09-15,C1763,West,S82,Grocery,Eggs,8,812.58,0.2,5200.51,772.89
319,2024-02-26,C1553,South,S21,Furniture,Table,1,955.78,0.0,955.78,205.18
320,2024-02-29,C1128,South,S2,Electronics,Smartphone,1,842.46,0.05,800.34,90.65
321,2023-08-20,C1788,West,S28,Grocery,Snacks,7,662.76,0.1,4175.39,678.63
322,2023-03-20,C1912,East,S60,Furniture,Chair,7,523.22,0.1,3296.29,251.91
323,2024-03-24,C1086,North,S8,Grocery,Snacks,8,93.94,0.1,676.37,145.26
324,2024-03-10,C1407,South,S99,Grocery,Snacks,8,45.22,0.15,307.5,72.07
325,2024-01-01,C1227,West,S11,Furniture,Chair,4,776.91,0.1,2796.88,269.34
326,2024-05-05,C1441,West,S5,Clothing,Shirt,5,663.7,0.05,3152.58,174.14
327,2024-01-03,C1219,South,S81,Electronics,Smartphone,8,771.53,0.0,6172.24,1814.62
328,2024-04-07,C1945,South,S67,Grocery,Eggs,1,262.86,0.15,223.43,54.44
329,2023-06-18,C1216,East,S62,Furniture,Chair,2,328.99,0.15,559.28,68.91
330,2024-05-02,C1769,East,S13,Furniture,Table,5,921.09,0.15,3914.63,349.03
331,2024-06-05,C1782,South,S17,Grocery,Milk,8,602.55,0.0,4820.4,689.52
332,2023-05-04,C1984,South,S22,Furniture,Table,4,248.29,0.2,794.53,174.0
333,2024-03-10,C1685,North,S21,Grocery,Eggs,3,674.74,0.0,2024.22,231.99
334,2024-06-13,C1148,West,S13,Furniture,Bed,5,978.61,0.15,4159.09,263.95
335,2023-09-13,C1597,South,S22,Electronics,Smartphone,9,938.01,0.2,6753.67,1566.76
336,2024-06-24,C1212,East,S79,Clothing,Dress,4,819.61,0.1,2950.6,258.68
337,2023-02-13,C1460,West,S22,Electronics,Headphones,5,594.44,0.1,2674.98,332.73
338,2023-01-19,C1022,North,S29,Grocery,Eggs,7,581.4,0.0,4069.8,977.89
339,2023-04-21,C1135,East,S58,Electronics,Headphones,8,254.21,0.2,1626.94,439.86
340,2023-04-14,C1482,South,S96,Clothing,Jeans,2,212.0,0.05,402.8,94.89
341,2023-10-29,C1230,East,S91,Grocery,Snacks,2,361.83,0.2,578.93,106.91
342,2024-08-20,C1233,East,S90,Grocery,Milk,6,834.35,0.0,5006.1,1449.36
343,2024-01-12,C1019,East,S75,Furniture,Bed,3,843.55,0.1,2277.58,681.19
344,2023-05-12,C1622,North,S4,Grocery,Milk,4,782.6,0.1,2817.36,237.94
345,2024-04-13,C1821,East,S21,Clothing,Shoes,6,175.22,0.15,893.62,222.11
346,2023-01-20,C1272,West,S71,Electronics,Tablet,4,515.01,0.1,1854.04,122.76
347,2023-12-02,C1697,North,S55,Furniture,Bed,4,565.05,0.05,2147.19,429.1
348,2023-06-08,C1187,West,S60,Grocery,Snacks,3,503.27,0.1,1358.83,87.83
349,2023-04-19,C1075,North,S30,Clothing,Shoes,6,217.74,0.15,1110.47,199.13
350,2024-03-07,C1684,West,S100,Electronics,Laptop,7,738.15,0.0,5167.05,372.8
351,2024-09-19,C1112,East,S92,Grocery,Snacks,9,933.78,0.2,6723.22,627.75
352,2023-07-17,C1259,North,S20,Electronics,Headphones,6,991.22,0.15,5055.22,737.85
353,2023-05-17,C1601,North,S16,Clothing,Jacket,5,192.63,0.2,770.52,227.24
354,2024-09-10,C1624,South,S94,Clothing,Dress,6,280.34,0.0,1682.04,475.02
355,2024-07-16,C1756,South,S19,Furniture,Wardrobe,3,435.36,0.1,1175.47,169.54
356,2023-02-18,C1916,West,S74,Electronics,Headphones,5,708.96,0.05,3367.56,236.24
357,2023-10-22,C1930,West,S1,Grocery,Milk,8,732.21,0.0,5857.68,525.59
358,2023-12-30,C1187,East,S57,Electronics,Tablet,4,660.39,0.15,2245.33,119.79
359,2024-02-12,C1875,North,S30,Clothing,Jacket,6,269.09,0.1,1453.09,172.78
360,2023-09-27,C1631,West,S10,Grocery,Milk,6,434.6,0.0,2607.6,636.72
361,2024-07-09,C1840,North,S45,Electronics,Smartphone,4,43.28,0.15,147.15,30.15
362,2024-03-16,C1532,North,S68,Grocery,Milk,2,416.98,0.05,792.26,184.69
363,2023-07-22,C1147,South,S88,Grocery,Wheat,7,399.51,0.05,2656.74,410.99
364,2023-05-22,C1312,East,S37,Grocery,Snacks,5,263.96,0.1,1187.82,274.73
365,2023-11-01,C1914,South,S89,Clothing,Shirt,5,612.44,0.0,3062.2,293.22
366,2023-06-10,C1177,North,S68,Clothing,Jacket,9,852.11,0.0,7668.99,1386.92
367,2024-07-26,C1572,North,S98,Grocery,Milk,9,793.78,0.0,7144.02,1327.96
368,2024-05-08,C1197,East,S98,Electronics,Tablet,1,434.34,0.2,347.47,99.52
369,2023-04-22,C1056,South,S66,Electronics,Laptop,2,863.37,0.1,1554.07,330.62
370,2023-03-27,C1587,East,S88,Furniture,Wardrobe,8,120.82,0.1,869.9,143.37
371,2024-12-04,C1242,East,S63,Clothing,Jeans,1,209.35,0.2,167.48,15.27
372,2024-01-18,C1067,East,S86,Clothing,Jeans,8,134.99,0.15,917.93,245.68
373,2024-01-16,C1679,South,S58,Grocery,Eggs,1,36.9,0.0,36.9,2.71
374,2023-02-13,C1096,West,S42,Electronics,Camera,4,800.36,0.15,2721.22,443.35
375,2024-01-14,C1177,North,S43,Clothing,Shoes,3,446.66,0.1,1205.98,121.73
376,2024-08-08,C1007,South,S24,Grocery,Rice,9,581.82,0.2,4189.1,536.57
377,2024-07-12,C1910,East,S48,Grocery,Eggs,8,524.99,0.15,3569.93,799.57
378,2023-09-25,C1385,East,S7,Clothing,Shirt,3,369.47,0.1,997.57,118.94
379,2023-02-09,C1485,North,S33,Grocery,Eggs,1,43.05,0.2,34.44,8.03
380,2024-11-18,C1618,West,S4,Clothing,Dress,6,968.08,0.1,5227.63,1414.62
381,2024-06-07,C1906,South,S46,Grocery,Snacks,7,967.46,0.2,5417.78,1603.81
382,2024-06-16,C1669,South,S13,Grocery,Eggs,2,174.3,0.05,331.17,51.95
383,2023-09-04,C1639,North,S27,Electronics,Camera,5,564.16,0.0,2820.8,161.75
384,2024-10-27,C1381,West,S5,Clothing,Jeans,3,195.54,0.2,469.3,58.25
385,2024-04-30,C1433,North,S6,Grocery,Milk,3,761.99,0.0,2285.97,383.57
386,2023-12-30,C1875,South,S73,Clothing,Shirt,5,261.78,0.1,1178.01,318.01
387,2023-10-04,C1155,East,S90,Clothing,Dress,1,247.48,0.15,210.36,58.13
388,2023-11-03,C1942,North,S82,Furniture,Chair,9,441.15,0.0,3970.35,1033.73
389,2024-10-12,C1861,South,S15,Clothing,Shoes,3,40.8,0.2,97.92,21.45
390,2023-03-07,C1482,East,S40,Electronics,Camera,8,78.94,0.0,631.52,135.03
391,2023-01-01,C1967,South,S87,Clothing,Shirt,3,697.21,0.0,2091.63,217.28
392,2023-05-23,C1190,East,S21,Clothing,Shoes,3,765.52,0.2,1837.25,391.87
393,2024-10-15,C1995,East,S76,Furniture,Table,1,768.4,0.1,691.56,44.79
394,2023-07-26,C1209,North,S97,Electronics,Tablet,6,674.02,0.1,3639.71,282.98
395,2024-07-11,C1549,South,S14,Clothing,Shirt,4,387.8,0.1,1396.08,213.87
396,2024-05-21,C1595,East,S25,Clothing,Jacket,8,742.51,0.05,5643.08,1645.3
397,2024-10-23,C1943,West,S83,Clothing,Shirt,3,827.78,0.1,2235.01,561.49
398,2023-06-22,C1326,West,S78,Grocery,Eggs,9,311.7,0.0,2805.3,337.7
399,2024-02-02,C1119,North,S38,Electronics,Laptop,5,545.29,0.0,2726.45,301.2
400,2023-11-16,C1672,West,S52,Grocery,Eggs,9,826.29,0.2,5949.29,739.55
401,2023-11-30,C1221,East,S41,Clothing,Dress,4,73.85,0.15,251.09,66.05
402,2024-09-28,C1621,West,S86,Furniture,Table,9,989.14,0.2,7121.81,1848.38
403,2024-03-07,C1669,North,S12,Furniture,Bed,3,275.1,0.05,784.04,151.58
404,2024-10-22,C1324,West,S48,Electronics,Tablet,4,228.02,0.15,775.27,61.04
405,2023-07-20,C1444,North,S9,Furniture,Sofa,4,869.87,0.05,3305.51,891.64
406,2023-03-06,C1007,West,S45,Clothing,Shoes,7,436.12,0.15,2594.91,720.53
407,2023-06-23,C1558,West,S15,Furniture,Bed,9,347.41,0.15,2657.69,427.48
408,2023-08-20,C1532,West,S51,Grocery,Wheat,6,595.78,0.2,2859.74,600.26
409,2024-03-30,C1347,West,S28,Furniture,Wardrobe,4,390.67,0.2,1250.14,365.91
410,2024-05-06,C1193,West,S88,Furniture,Chair,2,478.17,0.0,956.34,168.86
411,2023-03-28,C1933,South,S6,Furniture,Sofa,6,261.85,0.0,1571.1,94.17
412,2023-09-19,C1729,West,S27,Clothing,Jacket,8,246.47,0.05,1873.17,548.62
413,2023-04-03,C1620,West,S99,Grocery,Rice,8,475.05,0.2,3040.32,512.51
414,2024-11-19,C1652,North,S61,Clothing,Jeans,6,855.59,0.0,5133.54,537.83
415,2024-07-08,C1403,West,S97,Electronics,Laptop,7,804.56,0.0,5631.92,589.25
416,2024-09-09,C1362,North,S54,Grocery,Milk,9,403.04,0.2,2901.89,351.54
417,2024-06-12,C1855,North,S21,Furniture,Table,3,881.06,0.0,2643.18,151.76
418,2024-12-04,C1778,North,S19,Clothing,Shirt,1,395.97,0.1,356.37,54.44
419,2024-03-31,C1956,West,S12,Furniture,Sofa,1,825.55,0.15,701.72,179.15
420,2024-06-03,C1152,West,S91,Clothing,Shoes,7,720.4,0.0,5042.8,1013.34
421,2024-10-19,C1961,North,S68,Clothing,Jacket,1,461.67,0.05,438.59,32.05
422,2024-02-16,C1935,East,S84,Clothing,Dress,1,80.3,0.05,76.28,9.94
423,2023-02-10,C1934,East,S2,Grocery,Milk,9,649.99,0.1,5264.92,1044.64
424,2023-09-23,C1909,East,S82,Clothing,Shoes,3,914.15,0.0,2742.45,242.93
425,2023-03-25,C1453,East,S27,Electronics,Tablet,5,903.43,0.1,4065.44,745.98
426,2023-10-23,C1257,East,S81,Grocery,Milk,9,427.81,0.1,3465.26,562.11
427,2023-11-07,C1812,West,S79,Clothing,Dress,5,131.77,0.0,658.85,68.53
428,2023-10-06,C1407,North,S38,Furniture,Table,5,695.57,0.05,3303.96,498.81
429,2024-03-04,C1374,East,S73,Electronics,Smartphone,5,863.13,0.15,3668.3,390.93
430,2024-03-26,C1194,North,S28,Clothing,Shoes,9,436.68,0.1,3537.11,691.68
431,2023-04-28,C1611,South,S33,Furniture,Table,8,380.81,0.15,2589.51,408.19
432,2023-07-15,C1420,South,S56,Electronics,Camera,1,352.42,0.15,299.56,40.42
433,2023-07-21,C1443,South,S18,Clothing,Shoes,3,347.2,0.1,937.44,142.87
434,2024-07-29,C1324,North,S8,Grocery,Milk,2,843.31,0.15,1433.63,272.28
435,2023-01-31,C1387,South,S50,Electronics,Laptop,5,236.2,0.1,1062.9,194.49
436,2024-07-10,C1771,East,S26,Electronics,Tablet,6,926.38,0.1,5002.45,450.25
437,2023-09-19,C1826,West,S15,Clothing,Dress,5,296.35,0.2,1185.4,306.86
438,2024-07-02,C1169,East,S35,Electronics,Smartphone,7,449.69,0.05,2990.44,767.58
439,2024-01-04,C1796,South,S77,Grocery,Wheat,4,40.63,0.15,138.14,40.76
440,2024-05-03,C1304,South,S13,Grocery,Rice,2,176.65,0.2,282.64,73.04
441,2024-07-07,C1353,East,S32,Clothing,Shirt,3,185.4,0.2,444.96,60.34
442,2024-06-16,C1299,West,S11,Furniture,Sofa,7,549.38,0.0,3845.66,750.35
443,2023-10-07,C1636,East,S99,Clothing,Shirt,2,494.01,0.1,889.22,218.39
444,2023-04-09,C1763,North,S82,Furniture,Chair,8,332.56,0.05,2527.46,417.94
445,2024-06-03,C1283,South,S5,Furniture,Sofa,1,713.78,0.1,642.4,53.38
446,2023-04-01,C1116,East,S98,Clothing,Shoes,6,538.05,0.15,2744.06,163.26
447,2024-01-30,C1486,East,S92,Clothing,Shirt,5,796.27,0.15,3384.15,564.12
448,2024-06-07,C1581,West,S17,Grocery,Wheat,3,468.05,0.15,1193.53,203.92
449,2024-08-04,C1694,East,S100,Electronics,Tablet,6,527.22,0.1,2846.99,506.25
450,2024-05-13,C1753,North,S81,Electronics,Headphones,3,895.51,0.1,2417.88,367.27
451,2024-11-17,C1750,South,S4,Clothing,Jeans,7,956.49,0.0,6695.43,434.32
452,2023-12-03,C1880,South,S97,Clothing,Shoes,8,71.83,0.1,517.18,83.82
453,2023-01-13,C1942,East,S61,Furniture,Table,7,28.92,0.2,161.95,9.33
454,2024-07-19,C1905,West,S42,Clothing,Jacket,5,365.13,0.05,1734.37,231.28
455,2024-06-30,C1695,East,S30,Electronics,Tablet,9,795.46,0.1,6443.23,1929.46
456,2023-09-21,C1793,North,S71,Clothing,Shirt,7,53.72,0.15,319.63,82.64
457,2023-01-01,C1910,South,S37,Clothing,Jacket,8,937.72,0.15,6376.5,1368.62
458,2023-05-07,C1256,South,S36,Grocery,Rice,3,617.47,0.0,1852.41,427.51
459,2024-01-19,C1259,West,S30,Furniture,Table,6,313.08,0.1,1690.63,351.69
460,2024-11-15,C1991,East,S34,Clothing,Shirt,3,527.35,0.05,1502.95,104.03
461,2024-01-10,C1161,North,S16,Grocery,Rice,6,59.72,0.05,340.4,77.45
462,2023-07-03,C1110,North,S31,Clothing,Shoes,2,288.19,0.1,518.74,28.79
463,2023-08-19,C1564,South,S39,Furniture,Table,1,553.49,0.2,442.79,25.87
464,2024-02-07,C1052,West,S19,Electronics,Headphones,9,762.02,0.0,6858.18,1577.02
465,2024-06-27,C1445,East,S74,Furniture,Sofa,4,628.54,0.15,2137.04,447.22
466,2023-01-14,C1177,West,S28,Clothing,Jacket,4,310.16,0.15,1054.54,90.39
467,2024-04-15,C1775,East,S82,Clothing,Dress,7,167.04,0.05,1110.82,92.71
468,2023-12-20,C1638,East,S75,Grocery,Wheat,9,751.16,0.0,6760.44,338.25
469,2023-06-03,C1785,South,S96,Clothing,Jacket,6,709.91,0.05,4046.49,674.72
470,2024-01-25,C1324,West,S44,Electronics,Laptop,9,91.89,0.15,702.96,53.05
471,2024-07-30,C1618,South,S19,Furniture,Sofa,9,844.28,0.15,6458.74,1246.23
472,2023-05-21,C1082,West,S49,Furniture,Table,6,383.54,0.15,1956.05,427.95
473,2024-02-05,C1697,North,S87,Furniture,Table,1,930.87,0.0,930.87,210.34
474,2023-06-24,C1022,East,S85,Furniture,Chair,5,876.76,0.2,3507.04,1022.34
475,2024-06-06,C1784,West,S68,Furniture,Wardrobe,9,305.07,0.2,2196.5,370.88
476,2024-12-23,C1651,East,S37,Furniture,Wardrobe,1,366.45,0.15,311.48,83.0
477,2023-12-21,C1302,North,S18,Clothing,Shoes,3,376.12,0.15,959.11,253.91
478,2023-01-13,C1209,North,S13,Electronics,Smartphone,4,851.84,0.0,3407.36,730.33
479,2024-04-03,C1821,East,S56,Furniture,Sofa,6,223.58,0.2,1073.18,255.96
480,2023-06-11,C1904,West,S88,Clothing,Jeans,8,655.12,0.05,4978.91,1166.43
481,2023-11-22,C1939,East,S21,Clothing,Shirt,8,473.47,0.0,3787.76,1032.37
482,2023-09-09,C1234,West,S99,Electronics,Smartphone,9,825.08,0.05,7054.43,1311.78
483,2023-02-22,C1585,North,S46,Electronics,Smartphone,5,911.96,0.05,4331.81,237.52
484,2024-02-02,C1137,South,S35,Electronics,Tablet,9,738.84,0.0,6649.56,1838.71
485,2024-06-19,C1540,East,S43,Grocery,Wheat,9,963.86,0.15,7373.53,1101.69
486,2023-04-29,C1155,East,S16,Furniture,Table,1,526.08,0.05,499.78,132.08
487,2024-05-16,C1692,South,S42,Furniture,Table,9,129.01,0.2,928.87,125.82
488,2023-02-24,C1953,West,S7,Furniture,Bed,4,645.44,0.15,2194.5,110.47
489,2024-07-08,C1372,South,S100,Electronics,Smartphone,7,880.46,0.1,5546.9,310.06
490,2023-11-27,C1775,West,S97,Clothing,Shirt,7,782.57,0.2,4382.39,655.17
491,2024-10-05,C1615,South,S67,Clothing,Shirt,9,938.0,0.05,8019.9,1371.56
492,2023-03-20,C1123,South,S87,Clothing,Dress,4,958.21,0.0,3832.84,420.81
493,2024-08-30,C1979,South,S50,Grocery,Milk,6,372.02,0.1,2008.91,464.88
494,2023-07-18,C1361,West,S57,Clothing,Shoes,9,783.51,0.2,5641.27,671.65
495,2024-04-05,C1692,West,S72,Clothing,Shirt,8,907.36,0.15,6170.05,1300.06
496,2023-02-18,C1686,South,S52,Grocery,Wheat,6,297.6,0.15,1517.76,280.34
497,2023-06-08,C1488,South,S46,Furniture,Chair,2,693.2,0.05,1317.08,68.44
498,2023-12-27,C1458,East,S54,Clothing,Jacket,1,958.35,0.1,862.52,207.24
499,2024-07-26,C1121,South,S21,Electronics,Camera,5,624.7,0.05,2967.32,554.04
500,2023-10-29,C1908,West,S95,Furniture,Chair,3,174.09,0.2,417.82,71.17
501,2024-05-07,C1234,North,S33,Clothing,Shirt,1,981.38,0.2,785.1,142.74
502,2024-10-29,C1491,West,S70,Furniture,Bed,9,204.96,0.1,1660.18,289.8
503,2024-11-26,C1831,South,S59,Grocery,Milk,9,226.93,0.2,1633.9,260.2
504,2023-01-19,C1982,North,S55,Clothing,Jeans,6,626.12,0.05,3568.88,191.1
505,2024-09-11,C1882,East,S29,Electronics,Laptop,2,701.33,0.1,1262.39,227.69
506,2024-03-25,C1929,West,S8,Furniture,Wardrobe,8,775.36,0.15,5272.45,589.64
507,2024-03-02,C1038,East,S81,Electronics,Laptop,4,569.43,0.2,1822.18,318.38
508,2023-05-17,C1420,East,S74,Electronics,Smartphone,4,363.46,0.15,1235.76,132.44
509,2023-06-20,C1980,East,S88,Grocery,Snacks,8,849.56,0.1,6116.83,693.99
510,2023-06-04,C1888,North,S93,Clothing,Jeans,3,895.7,0.2,2149.68,171.17
511,2023-09-22,C1437,North,S27,Electronics,Headphones,2,993.32,0.0,1986.64,477.29
512,2024-02-08,C1628,South,S94,Electronics,Headphones,3,67.13,0.1,181.25,21.55
513,2023-01-17,C1273,North,S45,Electronics,Smartphone,4,392.46,0.2,1255.87,175.38
514,2023-11-20,C1960,East,S1,Furniture,Wardrobe,4,110.79,0.05,421.0,109.44
515,2023-02-10,C1104,East,S5,Clothing,Jeans,1,183.47,0.05,174.3,38.33
516,2024-08-02,C1708,North,S11,Grocery,Rice,8,584.29,0.1,4206.89,553.56
517,2024-02-07,C1108,South,S60,Electronics,Laptop,7,895.15,0.05,5952.75,1625.93
518,2024-02-09,C1461,North,S4,Clothing,Dress,7,481.57,0.05,3202.44,323.99
519,2023-08-09,C1903,East,S41,Furniture,Sofa,3,597.86,0.15,1524.54,318.65
520,2024-04-19,C1835,East,S15,Electronics,Laptop,3,511.85,0.1,1382.0,101.94
521,2023-10-10,C1039,South,S63,Electronics,Headphones,4,696.68,0.05,2647.38,678.25
522,2023-10-17,C1952,North,S49,Clothing,Shoes,7,54.95,0.15,326.95,51.1
523,2024-08-03,C1862,North,S53,Clothing,Jeans,9,10.01,0.0,90.09,5.89
524,2023-11-22,C1356,West,S57,Clothing,Jacket,8,233.86,0.2,1496.7,188.56
525,2024-05-29,C1383,East,S51,Grocery,Milk,6,732.05,0.15,3733.45,476.09
526,2024-05-25,C1419,East,S41,Grocery,Milk,5,761.48,0.05,3617.03,454.78
527,2024-12-02,C1868,West,S25,Grocery,Snacks,3,189.8,0.1,512.46,153.68
528,2024-07-04,C1527,East,S22,Electronics,Laptop,5,547.05,0.0,2735.25,397.08
529,2023-07-21,C1031,West,S59,Electronics,Camera,2,782.83,0.0,1565.66,183.51
530,2024-04-24,C1009,East,S86,Electronics,Laptop,9,368.09,0.15,2815.89,585.82
531,2024-09-26,C1916,East,S65,Grocery,Eggs,9,180.37,0.0,1623.33,459.78
532,2023-03-29,C1193,East,S15,Grocery,Milk,7,467.1,0.0,3269.7,263.24
533,2024-01-13,C1166,South,S57,Clothing,Shoes,1,40.55,0.0,40.55,4.01
534,2023-05-21,C1581,South,S6,Furniture,Chair,4,978.74,0.1,3523.46,280.89
535,2024-07-14,C1075,North,S47,Furniture,Table,7,553.82,0.0,3876.74,562.63
536,2023-04-10,C1543,West,S96,Grocery,Snacks,4,390.51,0.1,1405.84,345.19
537,2024-02-23,C1487,East,S78,Grocery,Milk,1,970.55,0.2,776.44,57.75
538,2024-12-28,C1314,West,S29,Furniture,Table,3,709.13,0.0,2127.39,620.68
539,2023-12-05,C1192,South,S69,Electronics,Tablet,6,127.31,0.1,687.47,198.07
540,2024-08-14,C1890,South,S43,Furniture,Chair,9,165.7,0.15,1267.6,261.45
541,2024-05-28,C1375,East,S22,Furniture,Wardrobe,3,506.5,0.1,1367.55,359.21
542,2024-08-17,C1178,East,S82,Clothing,Shirt,4,677.28,0.15,2302.75,222.74
543,2023-01-12,C1125,South,S53,Electronics,Smartphone,5,359.43,0.0,1797.15,509.94
544,2024-05-31,C1568,North,S28,Electronics,Smartphone,5,77.67,0.1,349.52,48.57
545,2023-02-19,C1879,South,S19,Furniture,Chair,6,339.13,0.05,1933.04,195.91
546,2024-11-09,C1451,West,S33,Grocery,Snacks,4,674.76,0.1,2429.14,598.34
547,2024-04-21,C1759,North,S20,Electronics,Smartphone,8,283.56,0.05,2155.06,600.58
548,2024-01-27,C1217,West,S62,Electronics,Smartphone,1,112.09,0.05,106.49,8.34
549,2023-11-14,C1680,South,S69,Grocery,Rice,2,707.51,0.0,1415.02,143.07
550,2024-11-19,C1203,North,S71,Grocery,Rice,3,213.28,0.0,639.84,150.39
551,2024-05-28,C1635,West,S24,Grocery,Snacks,6,968.85,0.1,5231.79,1040.29
552,2023-08-07,C1668,East,S20,Furniture,Chair,9,101.15,0.15,773.8,127.29
553,2024-04-27,C1366,East,S66,Electronics,Headphones,5,24.96,0.1,112.32,16.1
554,2023-10-10,C1777,West,S73,Electronics,Smartphone,1,675.34,0.0,675.34,122.53
555,2023-02-28,C1507,South,S2,Electronics,Tablet,4,947.27,0.05,3599.63,584.12
556,2023-03-20,C1314,South,S22,Clothing,Shirt,3,884.16,0.1,2387.23,580.28
557,2024-09-01,C1413,East,S25,Furniture,Chair,1,25.24,0.15,21.45,6.09
558,2023-05-17,C1163,North,S83,Furniture,Bed,1,228.28,0.0,228.28,59.34
559,2024-09-09,C1927,East,S32,Grocery,Snacks,6,977.24,0.0,5863.44,1023.23
560,2023-02-23,C1689,East,S35,Furniture,Wardrobe,4,750.9,0.0,3003.6,476.09
561,2023-09-28,C1643,North,S93,Furniture,Wardrobe,9,444.0,0.1,3596.4,709.8
562,2023-02-12,C1376,South,S41,Clothing,Jacket,2,716.91,0.0,1433.82,365.04
563,2023-04-21,C1479,South,S52,Electronics,Camera,1,222.26,0.2,177.81,12.32
564,2023-10-23,C1202,South,S61,Furniture,Bed,2,735.41,0.05,1397.28,278.44
565,2024-06-11,C1337,West,S94,Clothing,Dress,7,840.11,0.1,5292.69,917.62
566,2023-11-15,C1588,East,S46,Grocery,Eggs,3,620.62,0.0,1861.86,211.02
567,2024-08-25,C1749,East,S8,Furniture,Table,3,773.04,0.0,2319.12,649.8
568,2024-01-25,C1618,North,S89,Clothing,Jacket,7,276.16,0.15,1643.15,458.13
569,2024-07-02,C1648,South,S82,Clothing,Shirt,8,789.5,0.05,6000.2,1245.41
570,2023-12-29,C1122,South,S60,Clothing,Jacket,6,433.33,0.15,2209.98,406.1
571,2024-09-10,C1548,South,S79,Furniture,Bed,2,826.5,0.1,1487.7,297.11
572,2023-07-24,C1771,West,S86,Clothing,Jacket,7,65.61,0.15,390.38,40.02
573,2023-05-09,C1822,North,S3,Electronics,Headphones,6,658.62,0.0,3951.72,1110.46
574,2023-12-07,C1924,North,S5,Clothing,Dress,1,193.79,0.2,155.03,36.69
575,2024-09-12,C1302,South,S84,Furniture,Chair,3,119.33,0.2,286.39,14.89
576,2023-05-20,C1443,East,S27,Grocery,Milk,8,557.85,0.0,4462.8,621.32
577,2023-11-15,C1889,West,S52,Grocery,Rice,8,791.4,0.2,5064.96,666.98
578,2023-06-26,C1361,North,S58,Furniture,Bed,7,239.47,0.0,1676.29,126.8
579,2023-05-17,C1005,West,S35,Clothing,Shirt,7,201.92,0.2,1130.75,247.9
580,2024-04-09,C1075,East,S87,Electronics,Laptop,3,420.37,0.0,1261.11,113.62
581,2024-11-07,C1598,North,S13,Furniture,Sofa,4,237.3,0.2,759.36,69.35
582,2024-09-07,C1596,North,S66,Clothing,Shoes,5,735.08,0.05,3491.63,433.65
583,2023-10-16,C1413,East,S81,Furniture,Bed,3,249.12,0.05,709.99,148.15
584,2023-04-25,C1931,West,S34,Electronics,Smartphone,9,219.78,0.1,1780.22,198.21
585,2023-09-04,C1558,East,S19,Furniture,Wardrobe,6,227.36,0.15,1159.54,223.77
586,2023-12-29,C1508,North,S9,Clothing,Shirt,1,434.65,0.1,391.18,85.96
587,2023-06-24,C1448,North,S29,Grocery,Milk,2,334.28,0.2,534.85,143.14
588,2023-04-03,C1943,North,S77,Clothing,Jacket,1,500.75,0.2,400.6,53.8
589,2024-10-01,C1855,South,S26,Clothing,Shoes,1,214.19,0.2,171.35,41.33
590,2024-03-26,C1006,West,S58,Furniture,Chair,1,951.93,0.0,951.93,51.91
591,2024-06-12,C1170,West,S25,Grocery,Snacks,3,565.07,0.2,1356.17,143.04
592,2024-01-15,C1143,North,S25,Electronics,Camera,6,726.21,0.0,4357.26,724.45
593,2024-08-20,C1335,East,S41,Grocery,Rice,3,136.11,0.0,408.33,74.68
594,2024-02-17,C1338,West,S19,Grocery,Rice,2,410.52,0.1,738.94,39.42
595,2024-06-25,C1056,South,S18,Electronics,Laptop,3,288.07,0.05,821.0,54.8
596,2024-06-17,C1517,West,S76,Clothing,Shirt,9,745.65,0.15,5704.22,1063.25
597,2023-02-18,C1684,North,S82,Clothing,Dress,2,518.23,0.15,880.99,263.68
